symbol,signal_date,entry_date,exit_date,side,entry_price,exit_price,stop_loss,target_price,quantity,pnl,pnl_pct,holding_days,confidence,score,market_trend,entry_point,avg_volume,macd_crossover,ema_crossover,price_position,bullish_reversal,comments
POWERGRID,2026-03-18,2026-03-19,2026-03-24,LONG,297.65,299.0,288.72,311.04,55,74.25,0.45,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=58.5,No reversal,Signal score 4/7
SUNPHARMA,2026-03-19,2026-03-20,2026-03-25,LONG,1755.1,1795.4,1702.45,1834.07,9,362.7,2.3,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=6.4,No reversal,Signal score 5/7
APOLLOHOSP,2026-03-19,2026-03-20,2026-03-25,LONG,7231.5,7556.92,7014.55,7556.92,2,650.84,4.5,4,Medium,4,Up,Weak,Low,N/A,Below 200 EMA,RSI(2)=1.2,No reversal,Signal score 4/7
COALINDIA,2026-03-19,2026-03-20,2026-03-24,LONG,456.7,443.0,443.0,477.25,36,-493.2,-3.0,3,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=19.3,No reversal,Signal score 4/7
HINDALCO,2026-03-20,2026-03-23,2026-03-27,LONG,855.0,866.7,829.35,893.47,19,222.3,1.37,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=6.2,No reversal,Signal score 5/7
AXISBANK,2026-03-24,2026-03-25,2026-03-30,LONG,1200.0,1164.0,1164.0,1254.0,13,-468.0,-3.0,3,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=50.7,Bullish reversal,Signal score 4/7
BEL,2026-03-24,2026-03-25,2026-03-27,LONG,416.3,403.81,403.81,435.04,40,-499.6,-3.0,2,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=41.7,No reversal,Signal score 4/7
COALINDIA,2026-03-25,2026-03-27,2026-04-02,LONG,446.0,449.35,432.62,466.07,37,123.95,0.75,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=25.2,Bullish reversal,Signal score 5/7
POWERGRID,2026-03-25,2026-03-27,2026-04-02,LONG,294.45,285.62,285.62,307.69,56,-494.48,-3.0,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=18.3,No reversal,Signal score 4/7
APOLLOHOSP,2026-03-27,2026-03-30,2026-04-02,LONG,7470.0,7245.9,7245.9,7806.15,2,-448.2,-3.0,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=70.3,No reversal,Signal score 4/7
SHRIRAMFIN,2026-03-27,2026-03-30,2026-04-06,LONG,888.0,927.96,861.36,927.96,18,719.28,4.5,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=34.5,No reversal,Signal score 4/7
HINDALCO,2026-03-30,2026-04-01,2026-04-07,LONG,909.0,949.9,881.73,949.9,18,736.2,4.5,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.8,No reversal,Signal score 4/7
SUNPHARMA,2026-04-02,2026-04-06,2026-04-09,LONG,1684.3,1717.1,1633.77,1760.09,9,295.2,1.95,4,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=4.7,No reversal,Signal score 4/7
TITAN,2026-04-02,2026-04-06,2026-04-08,LONG,4105.0,4289.73,3981.85,4289.73,4,738.92,4.5,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.9,No reversal,Signal score 4/7
DRREDDY,2026-04-02,2026-04-06,2026-04-07,LONG,1220.1,1183.5,1183.5,1275.0,13,-475.8,-3.0,2,Low,3,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=24.7,No reversal,Signal score 3/7
APOLLOHOSP,2026-04-06,2026-04-07,2026-04-10,LONG,7370.5,7511.5,7149.39,7702.16,2,282.0,1.91,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=59.4,Bullish reversal,Signal score 5/7
AXISBANK,2026-04-07,2026-04-08,2026-04-10,LONG,1300.1,1358.6,1261.1,1358.6,12,702.0,4.5,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=90.8,No reversal,Signal score 4/7
BAJAJ-AUTO,2026-04-07,2026-04-08,2026-04-10,LONG,9365.0,9786.43,9084.05,9786.43,1,421.43,4.5,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=81.9,No reversal,Signal score 4/7
BEL,2026-04-08,2026-04-09,2026-04-10,LONG,425.0,444.12,412.25,444.12,39,745.68,4.5,2,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=96.3,No reversal,Signal score 4/7
HEROMOTOCO,2026-04-09,2026-04-10,2026-04-16,LONG,5297.0,5138.09,5138.09,5535.36,3,-476.73,-3.0,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.5,Bullish reversal,Signal score 5/7
ADANIPORTS,2026-04-10,2026-04-13,2026-04-15,LONG,1426.8,1491.0,1384.0,1491.0,11,706.2,4.5,2,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=91.7,No reversal,Signal score 4/7
SUNPHARMA,2026-04-10,2026-04-13,2026-04-17,LONG,1654.9,1675.5,1605.25,1729.38,10,206.0,1.24,4,Medium,4,Up,Weak,Good,N/A,Below 200 EMA,RSI(2)=6.3,No reversal,Signal score 4/7
POWERGRID,2026-04-13,2026-04-15,2026-04-17,LONG,303.4,317.05,294.3,317.05,54,737.1,4.5,3,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=56.6,Bullish reversal,Signal score 5/7
APOLLOHOSP,2026-04-13,2026-04-15,2026-04-20,LONG,7516.5,7657.0,7291.01,7854.73,2,281.0,1.87,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=92.1,No reversal,Signal score 4/7
ONGC,2026-04-15,2026-04-16,2026-04-21,LONG,288.0,283.1,279.36,300.96,57,-279.3,-1.7,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=62.5,No reversal,Signal score 4/7
ADANIPORTS,2026-04-16,2026-04-17,2026-04-22,LONG,1559.0,1588.6,1512.23,1629.15,10,296.0,1.9,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=95.7,No reversal,Signal score 4/7
INDUSINDBK,2026-04-17,2026-04-20,2026-04-23,LONG,853.9,860.35,828.28,892.33,19,122.55,0.76,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=88.5,Bullish reversal,Signal score 5/7
JSWSTEEL,2026-04-17,2026-04-20,2026-04-23,LONG,1241.1,1257.0,1203.87,1296.94,13,206.7,1.28,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=90.5,Bullish reversal,Signal score 5/7
POWERGRID,2026-04-20,2026-04-21,2026-04-24,LONG,318.95,316.4,309.38,333.3,52,-132.6,-0.8,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=96.8,Bullish reversal,Signal score 5/7
SBIN,2026-04-21,2026-04-22,2026-04-27,LONG,1110.0,1111.85,1076.7,1159.95,15,27.75,0.17,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=96.4,Bullish reversal,Signal score 5/7
ONGC,2026-04-22,2026-04-23,2026-04-28,LONG,284.85,297.68,276.3,297.68,58,744.14,4.5,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=54.5,Bullish reversal,Signal score 5/7
ADANIPORTS,2026-04-23,2026-04-24,2026-04-24,LONG,1612.0,1563.64,1563.64,1684.54,10,-483.6,-3.0,1,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=88.7,Bullish reversal,Signal score 5/7
HINDALCO,2026-04-23,2026-04-24,2026-04-28,LONG,1031.0,1077.39,1000.07,1077.39,16,742.24,4.5,3,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=81.4,Bullish reversal,Signal score 5/7
SHRIRAMFIN,2026-04-24,2026-04-27,2026-04-27,LONG,1011.3,980.96,980.96,1056.81,16,-485.44,-3.0,1,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=15.3,Bullish reversal,Signal score 5/7
TITAN,2026-04-24,2026-04-27,2026-04-30,LONG,4438.8,4385.2,4305.64,4638.54,3,-160.8,-1.21,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=6.2,No reversal,Signal score 5/7
ADANIPORTS,2026-04-27,2026-04-28,2026-05-04,LONG,1628.4,1701.68,1579.55,1701.68,10,732.8,4.5,4,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.6,No reversal,Signal score 4/7
POWERGRID,2026-04-27,2026-04-28,2026-05-04,LONG,322.8,319.05,313.12,337.32,51,-191.25,-1.16,4,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=75.3,No reversal,Signal score 4/7
AXISBANK,2026-04-28,2026-04-29,2026-05-05,LONG,1295.0,1256.15,1256.15,1353.27,12,-466.2,-3.0,4,Medium,5,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=1.6,No reversal,Signal score 5/7
BEL,2026-04-28,2026-04-29,2026-05-05,LONG,437.05,433.35,423.94,456.72,38,-140.6,-0.85,4,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=6.1,No reversal,Signal score 5/7
INDUSINDBK,2026-04-30,2026-05-04,2026-05-06,LONG,925.25,946.75,897.49,966.89,18,387.0,2.32,3,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=83.0,No reversal,Signal score 4/7
BAJAJ-AUTO,2026-05-04,2026-05-05,2026-05-06,LONG,10131.0,10319.0,9827.07,10586.9,1,188.0,1.86,2,Medium,4,Up,Weak,Good,N/A,Above 200 EMA,RSI(2)=94.3,No reversal,Signal score 4/7
COALINDIA,2026-05-04,2026-05-05,2026-05-06,LONG,479.95,470.2,465.55,501.55,34,-331.5,-2.03,2,Medium,4,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=78.0,No reversal,Signal score 4/7
DRREDDY,2026-05-05,2026-05-06,2026-05-06,LONG,1282.0,1311.0,1243.54,1339.69,13,377.0,2.26,1,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=6.5,No reversal,Signal score 5/7
POWERGRID,2026-05-05,2026-05-06,2026-05-06,LONG,320.05,315.95,310.45,334.45,52,-213.2,-1.28,1,Medium,5,Up,Weak,Low,N/A,Above 200 EMA,RSI(2)=61.5,Bullish reversal,Signal score 5/7
